id,y_pred,y_score
seq_1076|1,1,0.9307384177202238
seq_3370|1,0,0.49112634299974317
seq_1061|1,1,0.9393348885697964
seq_1850|1,0,0.4606664326727394
seq_4536|1,1,0.6551911162029371
seq_1273|1,1,0.8927085850808021
seq_4837|1,1,0.5661234784506612
seq_3118|1,1,0.9741644370129681
seq_5013|1,1,0.8954367797662434
seq_1198|1,1,0.990172503975137
seq_4073|1,1,0.9552752454504877
seq_1619|1,1,0.9660098278936193
seq_574|1,1,0.9120219196649019
seq_5145|1,1,0.9024017165152349
seq_4643|1,1,0.9684158448290557
seq_2550|1,1,0.8346673482668869
seq_108|1,1,0.7152294548724071
seq_5234|1,0,0.33503517553887174
seq_1400|1,1,0.9453255549475194
seq_1072|1,1,0.9204934895089062
seq_2386|1,1,0.9779615272884974
seq_4718|1,1,0.8418832054170993
seq_5388|1,1,0.7874413807984577
seq_5894|1,1,0.9316303020699692
seq_4005|1,0,0.4638558211089183
seq_3402|1,0,0.03080783624598516
seq_4840|1,1,0.5940685325068588
seq_4955|1,1,0.9329830669760775
seq_5573|1,1,0.9751884792861703
seq_1691|1,1,0.9615562232190467
seq_1608|1,1,0.8826927668840147
seq_2759|1,1,0.9394203741309234
seq_5654|1,1,0.7125918894000397
seq_3264|1,1,0.9798889537894618
seq_4259|1,1,0.9547625313361413
seq_5260|1,1,0.983451776601557
seq_597|1,1,0.9924785123948029
seq_456|1,1,0.6606585611539625
seq_2189|1,1,0.9690286051040177
seq_4864|1,1,0.7887032208661138
seq_4522|1,1,0.8922672748477322
seq_3480|1,1,0.9788360582457556
seq_974|1,1,0.8629665803000518
seq_5718|1,1,0.9791760180918789
seq_1610|1,1,0.813401050073633
seq_1082|1,1,0.9373952757452297
seq_17|1,1,0.9135120359981197
seq_2135|1,1,0.6783160141504219
seq_5458|1,1,0.9574840083724485
seq_1523|1,1,0.8948049688292897
seq_3246|1,1,0.9888024777565588
seq_436|1,1,0.814072713914311
seq_1499|1,1,0.6180141892523461
seq_5544|1,1,0.9252824626004739
seq_2476|1,1,0.9735203134886324
seq_4899|1,1,0.9259560923721155
seq_1668|1,1,0.887478306081631
seq_2288|1,1,0.9482197829071011
seq_4486|1,1,0.6760856278415425
seq_1986|1,1,0.9063346165587061
seq_3599|1,1,0.6919578159003822
seq_4891|1,1,0.9014904690867531
seq_6|1,1,0.8690683155071328
seq_5759|1,1,0.9710372850820296
seq_2415|1,1,0.8738294411610112
seq_2870|1,1,0.7520597253683654
seq_4079|1,0,0.453691056589245
seq_5795|1,1,0.8872063341953983
seq_4727|1,1,0.9228951380562498
seq_1606|1,1,0.7537913429484071
seq_5134|1,1,0.9427080365321006
seq_5847|1,1,0.9576074844881994
seq_5756|1,1,0.9898314799058614
seq_4458|1,1,0.7403232157205691
seq_981|1,1,0.9450648055437889
seq_1684|1,1,0.9384601320443235
seq_3866|1,1,0.91869740038477
seq_1054|1,1,0.8413298406825965
seq_2210|1,1,0.7500050174082008
seq_266|1,1,0.6608295199610954
seq_2456|1,1,0.9695017830059448
seq_2330|1,1,0.9021016475273458
seq_104|1,1,0.9301197660333695
seq_235|1,1,0.5742589536493808
seq_5327|1,1,0.7761629683007115
seq_5693|1,1,0.9757771304538977
seq_2821|1,1,0.8926123812927415
seq_4485|1,1,0.8493911940068736
seq_877|1,1,0.9679687758300842
seq_5805|1,1,0.9822909347205472
seq_5335|1,1,0.9762433527343801
seq_3910|1,1,0.8463131608220439
seq_2144|1,1,0.8566030484705609
seq_4215|1,1,0.9229140727672959
seq_5927|1,1,0.9740762925300378
seq_1521|1,1,0.57629478388314
seq_2508|1,1,0.9777493742880307
seq_3162|1,1,0.976432340924682
seq_5188|1,1,0.9311630661317974
seq_3997|1,1,0.760046153065197
seq_1095|1,1,0.913485583458197
seq_3078|1,1,0.7752331857066908
seq_1251|1,1,0.8112733264932535
seq_1581|1,1,0.9388256808741661
seq_3579|1,1,0.7737826605454156
seq_5878|1,1,0.8323732909641439
seq_993|1,1,0.8078946745294702
seq_2051|1,1,0.8325516604771689
seq_3135|1,1,0.843799159350977
seq_519|1,1,0.9418654505960399
seq_67|1,1,0.9738803945545246
seq_3491|1,1,0.8983985614225483
seq_2474|1,0,0.42262662243518545
seq_1879|1,1,0.8254083358424033
seq_1503|1,1,0.9490575830758872
seq_5253|1,1,0.9726523140109343
seq_1070|1,0,0.376491372673721
seq_4750|1,1,0.7086485001944395
seq_4123|1,1,0.9865617402905034
seq_2948|1,0,0.20555259237940354
seq_5195|1,1,0.9612241570480683
seq_2896|1,1,0.7904688239439057
seq_3612|1,1,0.878598861779256
seq_5481|1,1,0.9564463671274958
seq_231|1,1,0.7642699766991139
seq_5243|1,1,0.9909067047148143
seq_1839|1,1,0.76047275513188
seq_3988|1,1,0.8435005845430752
seq_1247|1,1,0.8387656749774669
seq_2807|1,1,0.9259218784737823
seq_5087|1,1,0.9467607458987474
seq_4723|1,1,0.8304919114301191
seq_5663|1,1,0.7433320611470675
seq_1280|1,1,0.6535546153935481
seq_3667|1,1,0.8183010573831393
seq_904|1,1,0.9963114896674421
seq_5164|1,1,0.5051788924982461
seq_5090|1,1,0.5607856086892457
seq_3625|1,1,0.9726671172879834
seq_4758|1,1,0.9285672649346851
seq_2887|1,1,0.7320412631604408
seq_5934|1,1,0.9270286199785388
seq_4451|1,1,0.9066038151353745
seq_5338|1,1,0.9863790607045233
seq_412|1,1,0.8598083670236208
seq_2636|1,1,0.9051628381833641
seq_5014|1,1,0.9588748664594461
seq_2363|1,1,0.8888812344475053
seq_1616|1,1,0.8930258102965615
seq_4375|1,1,0.8977874001031083
seq_330|1,0,0.4675742516312541
seq_630|1,1,0.9660127359343397
seq_389|1,1,0.9896501838454607
seq_1389|1,1,0.9277332115942294
seq_4749|1,1,0.9386601165600412
seq_1248|1,1,0.7558570044837356
seq_3163|1,0,0.1618614129928799
seq_4960|1,1,0.9782276089386069
seq_3141|1,1,0.83163748986326
seq_776|1,1,0.8315094958841001
seq_5493|1,0,0.41138470317099224
seq_3185|1,1,0.946145673978545
seq_1244|1,1,0.9736568236644532
seq_5566|1,1,0.9331432562133192
seq_673|1,1,0.8616999487885635
seq_2873|1,1,0.9121302454282876
seq_5390|1,1,0.9027957531813855
seq_5724|1,0,0.06523213275368972
seq_2983|1,1,0.6598719798868538
seq_5905|1,1,0.6124778987082539
seq_4208|1,1,0.9678066596692139
seq_5568|1,1,0.8436416690968646
seq_647|1,1,0.924142924474672
seq_2691|1,1,0.9435430911458574
seq_3410|1,1,0.7294340543734186
seq_3191|1,1,0.9559261029482389
seq_698|1,1,0.7174466282536384
seq_4614|1,1,0.6650770913607066
seq_4886|1,1,0.8426180344703187
seq_2226|1,1,0.9621906625704093
seq_2524|1,1,0.6796264985586652
seq_5392|1,1,0.9881931550999252
seq_3368|1,1,0.827630058631349
seq_4067|1,1,0.9726585588724059
seq_1124|1,1,0.9768569352753764
seq_503|1,1,0.9502354466939731
seq_3955|1,1,0.8533808255753395
seq_3333|1,1,0.8511335284118581
seq_2883|1,1,0.977089984341851
seq_4573|1,1,0.5991146556946388
seq_537|1,1,0.8243135329873723
seq_5433|1,1,0.8742941548792637
seq_2353|1,1,0.9791988179364878
seq_2361|1,1,0.8926689593345175
seq_4838|1,1,0.8633805636472994
seq_4244|1,1,0.766393575449666
seq_5246|1,1,0.9710455555463927
seq_428|1,1,0.9531355857752155
seq_4439|1,1,0.5754455375659165
seq_5276|1,0,0.3757597749698499
seq_1386|1,1,0.883896349854239
seq_2781|1,1,0.8727753213157019
seq_5241|1,1,0.5224389855070802
seq_3547|1,1,0.9689408066354342
seq_4883|1,1,0.9450425925244963
seq_2713|1,1,0.6851194752779584
seq_5236|1,1,0.8956209020669768
seq_3712|1,1,0.639617586209011
seq_5527|1,1,0.8168398743752104
seq_1339|1,1,0.7916345588435031
seq_3724|1,1,0.973368113323316
seq_4711|1,1,0.9277690447878365
seq_4399|1,1,0.7208869816812286
seq_405|1,1,0.9690254890400535
seq_3061|1,1,0.6449188569501777
seq_3745|1,1,0.8889233419670302
seq_2729|1,1,0.9799248697412799
seq_3140|1,1,0.7750133073817805
seq_4884|1,1,0.9011918351726125
seq_1337|1,1,0.9566395517202874
seq_4467|1,1,0.5213581495677141
seq_1955|1,1,0.8592072490220197
seq_1320|1,1,0.9105173310902289
seq_3269|1,1,0.9084838583156637
seq_3143|1,1,0.6731961598167494
seq_4057|1,1,0.6592352867170309
seq_4336|1,1,0.9158279015264973
seq_4207|1,1,0.6905109042201907
seq_5567|1,1,0.6770271344264531
seq_476|1,1,0.9663641016415481
seq_3873|1,1,0.9820512433952576
seq_757|1,1,0.8147268844950938
seq_3537|1,1,0.9672507407429398
seq_909|1,1,0.9592397697785415
seq_5696|1,1,0.9798353526761064
seq_3424|1,1,0.9806789179781842
seq_2754|1,1,0.9621785413296413
seq_181|1,1,0.9260933271536945
seq_919|1,1,0.9098123596291497
seq_1486|1,1,0.8711164283294508
seq_5036|1,1,0.9001679117389256
seq_1699|1,1,0.9368171790134449
seq_2085|1,1,0.9480575653089881
seq_1721|1,1,0.8402377978691865
seq_2702|1,1,0.9674726457108662
seq_3857|1,1,0.7707220506533045
seq_5346|1,0,0.21322234323683223
seq_1459|1,1,0.7310578557448543
seq_4444|1,1,0.9386436919776888
seq_3044|1,1,0.9411173949523
seq_1547|1,1,0.9067894776309704
seq_2377|1,1,0.9820331430733569
seq_5562|1,1,0.9013938742748565
seq_431|1,1,0.8741544950965151
seq_5865|1,1,0.6407493864564455
seq_4165|1,1,0.9470349647152976
seq_3008|1,1,0.8958427164896937
seq_3864|1,1,0.9703946462097476
seq_3663|1,1,0.8722472155527785
seq_1405|1,1,0.913290642288672
seq_3309|1,1,0.710217262259444
seq_1271|1,0,0.382806744226761
seq_960|1,1,0.9431353005274419
seq_2425|1,1,0.7646997298069536
seq_4871|1,1,0.936946683642495
seq_1433|1,1,0.5058043794063786
seq_1059|1,1,0.8945248464939612
seq_1390|1,1,0.7081793996692244
seq_5796|1,1,0.9027932429741035
seq_2750|1,1,0.9666429308069542
seq_422|1,0,0.4996728296535037
seq_827|1,1,0.8805912820936506
seq_1256|1,1,0.9448768996216151
seq_5554|1,1,0.9781430727342749
seq_421|1,1,0.9394863478791068
seq_2426|1,1,0.6689300737011215
seq_291|1,1,0.7949996795378437
seq_1518|1,1,0.8324110944536
seq_5047|1,1,0.7772929656419157
seq_4888|1,1,0.9402344834035821
seq_560|1,1,0.8655245765926548
seq_3071|1,1,0.9438963043867933
seq_172|1,1,0.8365304987878188
seq_1464|1,1,0.725438711407348
seq_4931|1,1,0.7454513090922267
seq_2726|1,1,0.9631997898851296
seq_3959|1,1,0.6682849525571141
seq_4583|1,0,0.27086875600461996
seq_5328|1,1,0.8312751431746302
seq_2687|1,0,0.43014804041184485
seq_2140|1,1,0.9518465732327623
seq_4290|1,1,0.8352949609723769
seq_2061|1,1,0.7335018394884413
seq_4788|1,1,0.8539281891444623
seq_5948|1,1,0.910719155465147
seq_2221|1,1,0.574516420560643
seq_4685|1,1,0.8601254350643855
seq_4106|1,1,0.9675383071237205
seq_4072|1,1,0.9749860828895958
seq_499|1,1,0.9855516676131837
seq_1158|1,1,0.9501766281379908
seq_1926|1,1,0.9690303316975336
seq_5944|1,1,0.9807623861630025
seq_5387|1,1,0.5630185707718773
seq_3257|1,1,0.8762324320257883
seq_3098|1,1,0.938993880024217
seq_4555|1,1,0.9532136676719826
seq_609|1,0,0.44543727742855477
seq_1200|1,1,0.9467306905234332
seq_2031|1,1,0.9201831788534953
seq_3327|1,1,0.7206775803743284
seq_5784|1,1,0.9326267403635452
seq_4173|1,1,0.9406329662551751
seq_1989|1,1,0.8642473267447324
seq_608|1,1,0.8593972565615092
seq_1379|1,1,0.9717774943367881
seq_408|1,1,0.8099872957780663
seq_4786|1,1,0.9860588047673321
seq_3903|1,1,0.9022060162346197
seq_666|1,1,0.8723983660604598
seq_5016|1,1,0.7459749118314134
seq_702|1,1,0.8804458594652569
seq_392|1,1,0.9595913975096718
seq_4941|1,1,0.9723049622478196
seq_1350|1,1,0.7515372759038964
seq_2619|1,1,0.8895684565647006
seq_4777|1,1,0.9539869916100568
seq_2824|1,1,0.9600839870040054
seq_4217|1,1,0.9735951541338457
seq_1680|1,1,0.9136286162024458
seq_577|1,1,0.9211617150939307
seq_4353|1,1,0.9829519047020054
seq_3025|1,1,0.7238588390298675
seq_2810|1,1,0.9534540586878975
seq_487|1,0,0.4778357261608207
seq_4909|1,1,0.9489283342450995
seq_3330|1,1,0.5596585724325878
seq_2993|1,1,0.7487502286190294
seq_2960|1,1,0.8321571126018679
seq_5124|1,1,0.9822375747939609
seq_3592|1,1,0.9726874903361002
seq_4807|1,1,0.8866374061500827
seq_5596|1,1,0.8034848896746682
seq_3591|1,1,0.9655285331159157
seq_1661|1,1,0.7402795834003703
seq_3360|1,0,0.271371769124422
seq_5088|1,1,0.9635608644943994
seq_2590|1,1,0.9600590554211365
seq_576|1,1,0.8338712365178158
seq_4546|1,1,0.8294081753415936
seq_3753|1,1,0.9584712960108219
seq_1274|1,1,0.9407283932601613
seq_4371|1,1,0.9878749656866952
seq_5611|1,0,0.15639406720331825
seq_4674|1,0,0.4889579895007244
seq_4885|1,1,0.9785375849349419
seq_1923|1,1,0.976078967232464
seq_2962|1,1,0.7999685413815494
seq_2471|1,0,0.14402225376461125
seq_5850|1,1,0.9708697280999479
seq_5268|1,1,0.893854784721359
seq_347|1,1,0.7718382707865323
seq_2272|1,1,0.9614550670109667
seq_3893|1,1,0.8907470856601384
seq_2758|1,0,0.4047600062610867
seq_2694|1,1,0.9496848461210213
seq_1281|1,1,0.6744409145735668
seq_1452|1,1,0.8178745527484048
seq_930|1,1,0.9958201908576112
seq_3345|1,1,0.6788514034098335
seq_3651|1,1,0.9720009902368396
seq_485|1,1,0.9467073814381
seq_1745|1,1,0.9954695411945657
seq_1361|1,1,0.9882159814340618
seq_3052|1,1,0.9717107835645761
seq_2068|1,1,0.9827486324850789
seq_4205|1,1,0.6309941339180672
seq_2526|1,1,0.7824551459174776
seq_5919|1,1,0.6763934146670137
seq_2995|1,1,0.7315833226928498
seq_871|1,1,0.9275229186768723
seq_1934|1,1,0.9559252397185942
seq_1472|1,1,0.9412978110178639
seq_2849|1,1,0.5216446987783294
seq_705|1,1,0.8194271155082562
seq_1748|1,1,0.9820492734446631
seq_5670|1,1,0.9390414937022308
seq_2056|1,1,0.8008268291195693
seq_2036|1,1,0.9046985371212787
seq_3839|1,1,0.9287218220144089
seq_68|1,1,0.786007199952509
seq_2165|1,1,0.9721623873687217
seq_1771|1,1,0.9776876070187815
seq_3105|1,1,0.665617363844394
seq_1867|1,1,0.9242529480965269
seq_2834|1,1,0.9871437811713989
seq_2770|1,1,0.9640390192319332
seq_2|1,1,0.7483309202023658
seq_3355|1,1,0.9031748338603152
seq_3233|1,1,0.9033732446145615
seq_97|1,1,0.9408073655701127
seq_4634|1,1,0.8026234183576882
seq_838|1,1,0.880198967268341
seq_5875|1,1,0.9528967525205798
seq_4440|1,1,0.9320792342411398
seq_660|1,1,0.8337146308188147
seq_2692|1,1,0.8533485570904101
seq_385|1,1,0.5898777399682033
seq_208|1,1,0.9716913790567943
seq_4626|1,1,0.6130645511703106
seq_4639|1,1,0.835343805991458
seq_1912|1,1,0.9524592588487224
seq_1385|1,1,0.8440668278404387
seq_2092|1,0,0.13392439764080344
seq_3681|1,1,0.9196026425077807
seq_1857|1,1,0.5979001757291466
seq_2245|1,1,0.8807249996450333
seq_1501|1,1,0.9539450317799576
seq_1909|1,1,0.9324005303314531
seq_1319|1,1,0.897438716595879
seq_2905|1,0,0.18203488748524996
seq_5334|1,1,0.912802294300765
seq_2264|1,1,0.9314607327690586
seq_3859|1,1,0.9123998830998953
seq_1793|1,1,0.9885204432180928
seq_868|1,0,0.3037589318043734
seq_3057|1,1,0.916113380003464
seq_4962|1,1,0.9013359407507799
seq_2389|1,1,0.9705672451558879
seq_4143|1,1,0.5131865771398888
seq_410|1,1,0.9515711576405198
seq_2252|1,1,0.5696515458426975
seq_2771|1,1,0.9587344394249655
seq_1173|1,1,0.8421701155327539
seq_2722|1,1,0.7834357461799527
seq_250|1,1,0.9898958143502747
seq_4367|1,1,0.97636544230361
seq_3521|1,1,0.9443002032555612
seq_531|1,0,0.2671244999424884
seq_3363|1,1,0.8426510777283237
seq_3801|1,1,0.9849189161418512
seq_5152|1,1,0.8200536716671736
seq_3019|1,1,0.7944326310470006
seq_2190|1,0,0.35513230554780295
seq_2129|1,1,0.7352802291226936
seq_5161|1,1,0.7727315729996046
seq_5781|1,1,0.9636710175035936
seq_2585|1,1,0.6062295650283085
seq_2349|1,1,0.9584589926325237
seq_4730|1,1,0.9775879941733205
seq_5469|1,1,0.8149212840170326
seq_783|1,1,0.9896380384541456
seq_1121|1,1,0.7696211575648293
seq_2535|1,1,0.5970876240023691
seq_1138|1,1,0.9486380947242764
seq_3448|1,1,0.9731657332227042
seq_4234|1,1,0.961140575532736
seq_2300|1,0,0.09121028399292888
seq_325|1,1,0.9611328832650797
seq_1491|1,1,0.7526565306675282
seq_4308|1,1,0.9476142285539041
seq_3082|1,1,0.9263473316430026
seq_1859|1,0,0.23183204718158654
seq_3470|1,1,0.8080391553724698
seq_2072|1,1,0.7067878911720933
seq_3572|1,1,0.9945176581017704
seq_3248|1,1,0.9157768805137125
seq_3425|1,1,0.9839349582244514
seq_3882|1,1,0.7617573077044258
seq_1618|1,1,0.9734736702417055
seq_3615|1,1,0.892873336782146
seq_1711|1,1,0.9629170258228477
seq_1112|1,1,0.8069299672747687
seq_4350|1,1,0.9607277952375698
seq_4676|1,0,0.4030125655703844
seq_2184|1,1,0.8670911804852726
seq_5522|1,1,0.9554002485501727
seq_4427|1,1,0.5490131880855859
seq_1258|1,1,0.9464992544167973
seq_4099|1,1,0.5531777274098619
seq_4081|1,1,0.9501489927016051
seq_4819|1,1,0.9817819211178728
seq_223|1,1,0.9008517392946911
seq_917|1,1,0.853665135179553
seq_2841|1,1,0.8993419861624482
seq_2961|1,1,0.9679013874673114
seq_3492|1,1,0.9316241943041448
seq_4358|1,0,0.49201988855368955
seq_3188|1,1,0.8203781764670017
seq_1231|1,1,0.9903323158702462
seq_1600|1,1,0.951987108783759
seq_4037|1,1,0.9782356265539057
seq_5032|1,1,0.515048718591324
seq_2645|1,1,0.9740489406077075
seq_590|1,1,0.9704348358016113
seq_2368|1,1,0.8737517838535914
seq_4505|1,1,0.7216573532585754
seq_4544|1,0,0.4954534138942017
seq_5283|1,1,0.9245504549268785
seq_3626|1,1,0.6912015691711215
seq_5010|1,1,0.908457669956404
seq_967|1,1,0.9264851382445759
seq_886|1,1,0.6984324600913838
seq_4392|1,1,0.5564486641827643
seq_572|1,1,0.9532469428463332
seq_4448|1,1,0.7668065364877158
seq_3623|1,0,0.3468413802268741
seq_4323|1,1,0.82757790060162
seq_5815|1,1,0.9736708691733633
seq_3440|1,1,0.9468336904732076
seq_4696|1,1,0.620732406155228
seq_5055|1,1,0.9867040644889703
seq_2273|1,1,0.7067864076704564
seq_5427|1,1,0.8505118124790759
seq_4126|1,1,0.806284235598367
seq_3049|1,1,0.9232910966798407
seq_4610|1,1,0.8258883956960552
seq_968|1,1,0.8070423515509009
seq_2280|1,1,0.9654302893062079
seq_2751|1,1,0.9312068904887347
seq_1317|1,1,0.6738090192456937
seq_2410|1,1,0.6680809002952486
seq_2792|1,1,0.95193205144461
seq_1004|1,1,0.9456765324964106
seq_4701|1,1,0.775870818841977
seq_4637|1,1,0.9420939944267848
seq_1439|1,1,0.6281181310955785
seq_4662|1,1,0.9893188638480752
seq_2175|1,1,0.7564648079017688
seq_1285|1,1,0.9790402275742157
seq_4042|1,1,0.9187247097058008
seq_1476|1,1,0.9519991964931576
seq_2069|1,1,0.6205858864580156
seq_5018|1,1,0.9233089314372371
seq_1123|1,1,0.6514101029229826
seq_1017|1,1,0.940424460961142
seq_1825|1,1,0.877226709900374
seq_2898|1,1,0.9361308285895809
seq_5827|1,1,0.8753112530597124
seq_350|1,0,0.2767867825592848
seq_4103|1,1,0.789168776260976
seq_4844|1,1,0.8058956980391409
seq_3208|1,1,0.7155566642560454
seq_3219|1,1,0.7877017447867594
seq_2421|1,1,0.887261189193688
seq_284|1,1,0.9901924087159858
seq_5581|1,0,0.10250994199923284
seq_5912|1,1,0.9153263186140878
seq_625|1,1,0.9818523005710958
seq_5886|1,0,0.08241789445001482
seq_5320|1,1,0.9607773516654456
seq_2631|1,1,0.8471764090153543
seq_4832|1,1,0.7173863444101382
seq_1599|1,1,0.7087331640706785
seq_1798|1,1,0.8487699053624237
seq_2200|1,1,0.512835194102446
seq_4565|1,1,0.9263474073693465
seq_2802|1,0,0.200409468067016
seq_4036|1,1,0.974523032621348
seq_3386|1,1,0.9384523970384061
seq_558|1,1,0.9393858771310214
seq_4726|1,1,0.9385936218968897
seq_420|1,1,0.8764363667062955
seq_1943|1,1,0.9069814267760269
seq_1230|1,1,0.9741056636532005
seq_4966|1,1,0.6886458226980244
seq_4455|1,1,0.9714486075805305
seq_5587|1,1,0.7073583970346217
seq_3762|1,1,0.9733835547076417
seq_1723|1,0,0.33330648423663684
seq_2848|1,1,0.9341188851658
seq_5536|1,1,0.9712292267197373
seq_2107|1,1,0.9143357700817867
seq_3696|1,1,0.8550807399730247
