id,y_pred,y_score
seq_2836|1,1,0.9747838597692068
seq_116|1,1,0.9532723318089714
seq_1278|1,1,0.6608568506491195
seq_2432|1,1,0.9911139916214026
seq_2195|1,1,0.9623990702909213
seq_2636|1,1,0.9517357453425617
seq_1635|1,1,0.9693931170366323
seq_1814|1,1,0.8981467287813389
seq_242|1,1,0.9536545788341166
seq_2171|1,1,0.9421675281608606
seq_2675|1,1,0.6857569375598349
seq_1344|1,1,0.9473934755727229
seq_1386|1,1,0.993419089402081
seq_2162|1,1,0.9318668375959754
seq_2424|1,1,0.8950632946897537
seq_1222|1,1,0.5105394394634585
seq_1918|1,1,0.5896655714616977
seq_1139|1,1,0.9437519466692726
seq_2501|1,1,0.9368982855040533
seq_313|1,1,0.7687787161992685
seq_432|1,1,0.7837160106981934
seq_1566|1,1,0.8515988145205677
seq_724|1,1,0.9487293157844447
seq_2727|1,1,0.9932632825331928
seq_1370|1,1,0.9762227087521705
seq_1253|1,1,0.9857653994360588
seq_44|1,1,0.9758528773394878
seq_1009|1,1,0.963557699202633
seq_439|1,1,0.9612850376229539
seq_25|1,1,0.9887192426659209
seq_2701|1,1,0.9797817466007305
seq_1550|1,1,0.9645773375009097
seq_557|1,1,0.9762825751480029
seq_2603|1,1,0.9931336799002868
seq_860|1,1,0.9063022770798931
seq_1974|1,1,0.9692287728447418
seq_1257|1,1,0.98418543124478
seq_2337|1,1,0.9594888930688686
seq_1123|1,1,0.958809872299518
seq_1780|1,1,0.684227033824532
seq_1841|1,1,0.9903382215481771
seq_1705|1,1,0.9726922268793599
seq_1738|1,1,0.957440786921103
seq_2875|1,1,0.9771067090368368
seq_1180|1,1,0.8042216935577091
seq_1376|1,1,0.9804470778630056
seq_90|1,1,0.953935295950434
seq_2797|1,0,0.4987653964738771
seq_1977|1,1,0.8842089958122884
seq_1606|1,1,0.9309431208645339
seq_2749|1,1,0.9807307498300465
seq_2128|1,1,0.9574362845445574
seq_1583|1,1,0.9774967316514099
seq_1557|1,1,0.9904302072789523
seq_1806|1,1,0.8100344269981926
seq_1252|1,1,0.9701369342953076
seq_289|1,1,0.872331058337874
seq_2783|1,1,0.8575098551070002
seq_1869|1,1,0.9636437933939576
seq_1044|1,1,0.7895422189443276
seq_530|1,1,0.7937444071156129
seq_321|1,1,0.6459515449353097
seq_619|1,1,0.8270664176108398
seq_1197|1,1,0.9722127909184568
seq_2651|1,1,0.9750546280322844
seq_1292|1,1,0.8187981000275375
seq_1135|1,1,0.9622407552344026
seq_740|1,1,0.9593948690916791
seq_1805|1,1,0.919099206190096
seq_1415|1,1,0.9588963637808382
seq_1586|1,1,0.9867612332996527
seq_1048|1,1,0.9491170890626557
seq_2050|1,1,0.9694752337451215
seq_1824|1,1,0.949400436753746
seq_952|1,1,0.8975977000016498
seq_810|1,1,0.9858448211746729
seq_254|1,1,0.9668355434536088
seq_2078|1,1,0.9889692246558907
seq_873|1,1,0.9545373870096132
seq_2008|1,1,0.9699546626611277
seq_2361|1,0,0.48784204367399925
seq_2032|1,1,0.937162056798936
seq_2429|1,1,0.95658698694638
seq_1366|1,1,0.9696596428984997
seq_284|1,1,0.9717459891923246
seq_1654|1,1,0.9782770793963563
seq_698|1,1,0.9886467972824711
seq_2505|1,1,0.7572793992113743
seq_459|1,1,0.8399965959651714
seq_2062|1,1,0.9811385886355418
seq_1812|1,0,0.0998602694340988
seq_850|1,1,0.8544377707767679
seq_2176|1,1,0.9889340852548252
seq_470|1,1,0.9897687140658362
seq_670|1,1,0.5778238122994407
seq_191|1,1,0.9368323881378977
seq_2423|1,0,0.33124739675327386
seq_1018|1,1,0.6226412503751402
seq_1966|1,1,0.5986672378881925
seq_486|1,1,0.8837718393487846
seq_2285|1,1,0.918687172759607
seq_1580|1,1,0.9780827084331862
seq_2472|1,1,0.7560446511690067
seq_1214|1,1,0.9497118565651045
seq_2395|1,1,0.5198110884387398
seq_582|1,1,0.9541768053120038
seq_75|1,1,0.9000147911489281
seq_1630|1,0,0.07271092791217859
seq_1156|1,1,0.9810162944650863
seq_1430|1,1,0.8478011739702909
seq_976|1,1,0.9660882837894784
seq_1490|1,1,0.9856682439814832
seq_67|1,0,0.20287953821570867
seq_1818|1,0,0.19331779797713178
seq_563|1,1,0.9859807657797623
seq_2790|1,1,0.796223875870617
seq_1445|1,1,0.9804914687901108
seq_2096|1,1,0.9756663445302611
seq_2649|1,1,0.9689282911570396
seq_1643|1,1,0.9880427422968475
seq_1247|1,1,0.962881536602763
seq_790|1,1,0.9532556482618647
seq_1141|1,1,0.9775508015191947
seq_937|1,1,0.9602271889259208
seq_1236|1,1,0.8175240310956159
seq_20|1,1,0.9427633832569092
seq_781|1,1,0.8529132798546599
seq_2164|1,1,0.9702210154674574
seq_2237|1,1,0.9877540800438491
seq_827|1,1,0.6046252394080536
seq_2480|1,1,0.9714663329017504
seq_2301|1,1,0.5021917223959427
seq_1352|1,1,0.9862250392138354
seq_2572|1,1,0.9350041554076517
seq_1861|1,1,0.9599631330004048
seq_2493|1,1,0.9481243413327926
seq_349|1,1,0.775530189467774
seq_2760|1,1,0.9526229126414334
seq_571|1,1,0.8913713711079474
seq_2509|1,1,0.5737485582697687
seq_839|1,1,0.7641972448463311
seq_1919|1,1,0.5278077733553047
seq_134|1,1,0.660781135809513
seq_1909|1,1,0.7521219003157656
seq_2625|1,1,0.9067806823968324
seq_2536|1,1,0.9407708958583301
seq_192|1,1,0.7232636973184248
seq_2186|1,1,0.8260995730859634
seq_538|1,1,0.9730517669594464
seq_2350|1,1,0.9845221053708135
seq_2630|1,1,0.9819347229642691
seq_2054|1,1,0.9050606203103115
seq_1725|1,1,0.9683546392221457
seq_390|1,1,0.8924069947874249
seq_2311|1,1,0.9343248129612267
seq_1284|1,1,0.9836900275470329
seq_2268|1,1,0.9653025965521951
seq_2031|1,0,0.35054241034438566
seq_2302|1,1,0.960090350337646
seq_1054|1,1,0.9688785708821976
seq_1066|1,1,0.9801293566063871
seq_2513|1,1,0.9928607572032969
seq_1462|1,1,0.9726357387681747
seq_2768|1,1,0.9640683595749473
seq_2773|1,1,0.9313291827625745
seq_2182|1,1,0.817920935543488
seq_737|1,1,0.861711060306051
seq_112|1,1,0.9220002757229641
seq_957|1,1,0.8881028720118226
seq_690|1,1,0.9849547021705506
seq_2154|1,1,0.9801897800129153
seq_387|1,1,0.6379545466982454
seq_400|1,1,0.7042258522933537
seq_2034|1,1,0.9357267220601854
seq_686|1,1,0.9233980669749735
seq_163|1,1,0.9899582408279539
seq_1340|1,1,0.9386179940642929
seq_2021|1,1,0.9090896770461535
seq_261|1,1,0.9430264594953364
seq_2641|1,1,0.9596721301409986
seq_2719|1,1,0.9958801911776294
seq_1912|1,1,0.8473842610451416
seq_1708|1,1,0.9908925885317339
seq_1692|1,1,0.9560777040990797
seq_516|1,0,0.47204147379888867
seq_2929|1,1,0.9457298587893946
seq_310|1,1,0.7166107006612208
seq_1994|1,1,0.979463494023295
seq_1133|1,1,0.9395932409908783
seq_2936|1,1,0.9737242954079804
seq_2336|1,1,0.9843366995441665
seq_1903|1,1,0.936852338883948
seq_2217|1,1,0.8718359708238134
seq_1151|1,0,0.337690688659922
seq_2813|1,1,0.9834673794582556
seq_1675|1,1,0.9426640594254124
seq_126|1,1,0.6134418079371453
seq_2812|1,0,0.41138167979176754
seq_2800|1,1,0.9256734999100654
seq_1504|1,1,0.9952741151165494
seq_2702|1,1,0.9288767468661387
seq_531|1,1,0.97085949548711
seq_1945|1,1,0.9885493722431761
seq_1951|1,1,0.8702571596906896
seq_1122|1,1,0.9191195705893092
seq_113|1,1,0.646340110025962
seq_1268|1,1,0.9212248393712199
seq_256|1,1,0.9670383048247507
seq_2517|1,1,0.9693844518080942
seq_2231|1,1,0.9420583284329767
seq_1469|1,1,0.9736327658745781
seq_1727|1,1,0.9838835399470922
seq_1941|1,1,0.9542237599387897
seq_1751|1,1,0.9188825909443017
seq_1593|1,1,0.9059568497570759
seq_205|1,1,0.9036757527137198
seq_811|1,1,0.9396805634846491
seq_2097|1,1,0.7112823992352929
seq_1102|1,1,0.8770186084548502
seq_398|1,1,0.7050327580330806
seq_2842|1,1,0.9537957085717481
seq_720|1,1,0.7746421793996275
seq_884|1,1,0.9779994653068943
seq_567|1,1,0.8611564918014478
seq_380|1,1,0.9837317054337832
seq_1184|1,1,0.8199549116565847
seq_1844|1,1,0.8060887786712363
seq_2503|1,1,0.9833010677070972
seq_119|1,1,0.8829911186153278
seq_1099|1,1,0.9881761513581045
seq_2018|1,1,0.9110658606794108
seq_1732|1,1,0.9826214947037512
seq_1219|1,1,0.904840211078191
seq_1028|1,1,0.8646769666274148
seq_729|1,1,0.8525223330520587
seq_1618|1,1,0.9529092071617746
seq_1343|1,1,0.7685245900020824
seq_1500|1,1,0.834535984678021
seq_1684|1,1,0.9589036233828087
seq_961|1,1,0.8830264236527616
seq_703|1,0,0.045517358446460196
seq_1999|1,1,0.9764302084604034
seq_2000|1,1,0.8839779252203644
seq_2927|1,1,0.919715686877573
seq_1089|1,1,0.9728067016581993
seq_1162|1,1,0.9148372439740746
seq_2322|1,1,0.9541751951078926
seq_1857|1,1,0.859374822655365
seq_1774|1,1,0.5265040182553624
seq_85|1,1,0.9838961348144974
seq_1959|1,1,0.8450336271814158
seq_2204|1,1,0.9499113632668102
seq_303|1,1,0.9742061827168191
seq_206|1,1,0.9593220501780325
seq_2420|1,1,0.9006359687787214
seq_2266|1,1,0.9935113494941584
seq_2100|1,1,0.6681743084400388
seq_454|1,1,0.9419685394591758
seq_473|1,1,0.8900520317004393
seq_355|1,1,0.7764632643175757
seq_764|1,1,0.9385865659208446
seq_1185|1,1,0.9451818277043098
seq_745|1,1,0.9862092186961945
seq_2522|1,1,0.9548109629060734
seq_552|1,1,0.7910368523044626
seq_1459|1,1,0.902505613566698
seq_1125|1,1,0.9457551957342654
seq_2242|1,1,0.955056538111532
seq_1165|1,1,0.9426526653897228
seq_895|1,1,0.9877830911089077
seq_287|1,1,0.6870722316334836
seq_2653|1,1,0.9812523544968941
seq_2738|1,1,0.9702790026263103
seq_1374|1,1,0.9934233896724624
seq_1424|1,1,0.9629266030562537
seq_2571|1,1,0.9687364894293485
seq_416|1,1,0.9937170915491539
seq_2183|1,1,0.9708611597265863
seq_780|1,1,0.90192131610675
seq_1755|1,1,0.98309396417066
seq_2592|1,1,0.7002072758806837
seq_1731|1,1,0.9278994125896713
seq_969|1,1,0.9687281957436031
seq_2534|1,1,0.9889141065882449
seq_2077|1,1,0.9572240216485718
seq_2278|1,1,0.5308082725846719
seq_689|1,0,0.44599830383082356
seq_2291|1,1,0.953624308998046
seq_2574|1,1,0.9629210294155851
seq_1554|1,1,0.9959809626368656
seq_1273|1,1,0.9560489929362098
seq_2697|1,1,0.911497278687086
seq_2370|1,1,0.9741078444857422
seq_1030|1,1,0.9773857771775203
seq_2123|1,1,0.992791407554931
seq_1932|1,1,0.9688535608339716
seq_1970|1,1,0.99366966462631
seq_1001|1,1,0.6096551226715613
seq_2807|1,1,0.9805506484387637
seq_1600|1,1,0.9413841344322511
seq_136|1,1,0.8206569385748127
seq_450|1,0,0.3782333899102013
seq_1281|1,1,0.958333065512092
seq_1669|1,1,0.8831251430916436
seq_595|1,1,0.8885502697668929
seq_372|1,1,0.892109569900539
seq_608|1,1,0.9934484120537624
seq_920|1,1,0.9697273932269505
seq_2024|1,1,0.9942538517592818
seq_2060|1,1,0.9967653568995961
seq_2908|1,1,0.9638535437740098
seq_1964|1,1,0.6489167310183171
seq_520|1,1,0.9092266578583327
seq_2737|1,1,0.9932263058832702
seq_1867|1,1,0.9779644949073935
seq_2584|1,1,0.9628314960507884
seq_1396|1,1,0.9246599392334071
seq_1955|1,1,0.975519996474054
seq_158|1,1,0.9036319332444276
seq_1784|1,1,0.8573846651271095
seq_1972|1,1,0.982992838086176
seq_2061|1,1,0.877711887505547
seq_1952|1,1,0.9254046389200743
seq_2394|1,1,0.9555779988479997
seq_1682|1,1,0.8360773711191634
seq_917|1,1,0.9660654482973766
seq_1178|1,1,0.9276053876613727
seq_107|1,1,0.9755761575993589
seq_11|1,1,0.9622914774716952
seq_821|1,1,0.8705061388064127
seq_1011|1,1,0.9338888555755094
seq_1152|1,1,0.7148549498596543
seq_2798|1,1,0.7445643875465343
seq_783|1,1,0.8489136675167698
seq_2224|1,1,0.8955943740107829
seq_155|1,1,0.88429531161159
seq_2207|1,1,0.9621821248934235
seq_797|1,1,0.9478388985647083
seq_2169|1,1,0.9552123804171122
seq_2198|1,1,0.984191592555588
seq_2037|1,1,0.9521391872449925
seq_2248|1,1,0.8777646110669486
seq_942|1,1,0.7711851695602453
seq_2814|1,1,0.8843009143323012
seq_1758|1,1,0.9664860481483113
seq_1209|1,1,0.9560623733915872
seq_1033|1,1,0.9592836834389247
seq_1105|1,1,0.7705754196782532
seq_1529|1,1,0.9560488699778117
seq_913|1,1,0.8777771596443134
seq_1739|1,1,0.7747021771798495
seq_426|1,1,0.9426222722084628
seq_2466|1,1,0.9819300964382683
seq_909|1,1,0.9637294002763813
seq_2326|1,1,0.9544912521305837
seq_691|1,1,0.971840634298907
seq_2564|1,1,0.946947926415995
seq_283|1,1,0.8665815350519369
seq_10|1,1,0.9565620995243949
seq_2140|1,1,0.8540054310885763
seq_1724|1,1,0.9469781501024653
seq_715|1,1,0.8230930208928229
seq_559|1,1,0.9713737964283324
seq_1980|1,1,0.9717093725878647
seq_2778|1,1,0.9560635603035788
seq_770|1,1,0.8591445784987399
seq_362|1,1,0.9136912249949354
seq_1535|1,1,0.8274907660508275
seq_2055|1,1,0.991105667465293
seq_2119|1,1,0.9554740448511457
seq_1677|1,1,0.8731496401558699
seq_2267|1,1,0.9513595431903609
seq_259|1,1,0.8421370921725202
seq_1368|1,1,0.9729106300740681
seq_143|1,1,0.9770101913603254
seq_1331|1,1,0.8969629397526115
seq_1295|1,1,0.9185657333368542
seq_837|1,1,0.5553577504579875
seq_912|1,1,0.9775565611844607
seq_1350|1,1,0.8815459538042062
seq_2214|1,1,0.7832371330854229
seq_2072|1,1,0.9621710386720458
seq_73|1,1,0.9873795603136906
seq_1385|1,1,0.966532495163169
seq_929|1,1,0.9954801313045506
seq_1233|1,1,0.968971920446075
seq_1328|1,0,0.3890844975839621
seq_332|1,1,0.5369669885093946
seq_784|1,1,0.8654282349964454
seq_2058|1,1,0.9882818351121478
seq_1533|1,1,0.9681306052768197
seq_577|1,1,0.959689531645046
seq_2917|1,1,0.678934189419337
seq_2166|1,1,0.9054182034529279
seq_2841|1,1,0.9630968675814997
seq_2210|1,1,0.9760295860785227
seq_1771|1,1,0.9788415894567106
seq_1483|1,1,0.9619840146109986
seq_1505|1,1,0.9343657134435178
seq_2610|1,1,0.990668976827549
seq_1324|1,1,0.9479009164040365
seq_2946|1,1,0.8405805350962465
seq_736|1,1,0.975989916006834
seq_1787|1,1,0.9575606568668878
seq_1021|1,1,0.9634594841728636
seq_2258|1,1,0.8700715883283305
seq_2624|1,1,0.9500481036238866
seq_120|1,1,0.862601585720987
seq_1300|1,1,0.9918436043188467
seq_2706|1,1,0.9875589158583663
seq_631|1,1,0.9824611307520592
seq_573|1,1,0.9679964359866821
seq_2212|1,1,0.9790201716311557
seq_1115|1,0,0.23829021977877812
seq_128|1,1,0.9956859143726948
seq_2654|1,1,0.9819933933135295
seq_583|1,1,0.7222705552782739
seq_1923|1,1,0.7291295380154471
seq_413|1,1,0.9579769230367771
seq_489|1,1,0.9945242951505471
seq_2758|1,1,0.5537245094211505
seq_14|1,1,0.9104903987161745
seq_2279|1,1,0.9721359682403391
seq_290|1,1,0.8500200056386986
seq_278|1,1,0.9831015955073372
seq_2552|1,1,0.9355969354730118
seq_1908|1,1,0.9622015640859797
seq_2459|1,1,0.9094590178483105
seq_1418|1,1,0.5365501265162602
seq_2114|1,1,0.9938343247526376
seq_1170|1,1,0.9809734317650545
seq_1799|1,1,0.9634945375329114
seq_1192|1,1,0.8366549718182016
seq_1781|1,1,0.7765954021700222
seq_1672|1,0,0.49922338093889984
seq_1163|1,1,0.9348083743725685
seq_625|1,1,0.9423336659472606
seq_2731|1,1,0.9888037591731934
seq_2338|1,1,0.9665109279613622
seq_2539|1,1,0.9740986950452131
seq_1012|1,1,0.6653846941271273
seq_2131|1,1,0.9550779959180592
seq_1107|1,1,0.9329202291367769
seq_453|1,1,0.9280289038561675
seq_570|1,1,0.9844268621413103
seq_248|1,1,0.986491125791464
seq_1887|1,1,0.9252376530256862
seq_1592|1,1,0.9729676771681673
seq_2942|1,1,0.9817632147504817
seq_2476|1,1,0.9761017609681647
seq_1389|1,1,0.905489132971007
seq_1305|1,1,0.9135198341083615
seq_2234|1,1,0.7593806495783023
seq_2907|1,1,0.9614669612728559
seq_2047|1,1,0.8975238926124451
seq_1240|1,1,0.5232312288965739
seq_647|1,1,0.9133912580942675
seq_2750|1,1,0.7407029698827946
seq_1310|1,1,0.9418376749987734
seq_409|1,1,0.8793505881227636
seq_440|1,1,0.9030622673216392
seq_429|1,1,0.957533627162675
seq_2190|1,1,0.9399406029583679
seq_652|1,1,0.9408913363166218
seq_905|1,1,0.865370718967834
seq_2717|1,1,0.9665691173064791
seq_2417|1,1,0.9447613164311269
seq_1476|1,1,0.9580466697518775
seq_819|1,1,0.9209604977099032
seq_1452|1,1,0.9725446295938546
seq_1229|1,1,0.9736722912611048
seq_2676|1,1,0.907276096025609
seq_2620|1,1,0.9918566987492506
seq_558|1,1,0.9621906897180659
seq_815|1,1,0.9274780533502993
seq_239|1,1,0.8950462247360016
seq_1153|1,1,0.9953070930656802
seq_1834|1,1,0.845447245744955
seq_898|1,1,0.9622329259307092
seq_272|1,1,0.9761783978904403
seq_1530|1,1,0.9205313188629706
seq_447|1,0,0.052002766144170716
seq_1234|1,1,0.9806871645324425
seq_2107|1,1,0.9168895459460569
seq_1750|1,1,0.8915146373079191
seq_399|1,1,0.6859937700456025
seq_2121|1,1,0.9567045799832158
seq_2456|1,1,0.9031021751838639
seq_1411|1,1,0.9821666789313938
seq_2451|1,1,0.9783620028915235
seq_825|1,1,0.9677599990860157
seq_932|1,1,0.9884172645970933
seq_2227|1,1,0.9936670007796446
seq_872|1,1,0.9776909583315775
seq_982|1,1,0.8933630251415708
seq_275|1,1,0.9157559865104663
seq_1486|1,1,0.9943809437619247
seq_125|1,1,0.9146673842954604
seq_2899|1,1,0.9846019574728185
seq_822|1,1,0.9127815548212321
seq_1093|1,1,0.9889941025868159
seq_1118|1,1,0.988881820261688
seq_1608|1,1,0.9667381361018326
seq_2194|1,1,0.9833498010871137
seq_2896|1,1,0.9583027469479245
seq_974|1,1,0.9444660188934996
seq_2878|1,1,0.9788377619907227
seq_2203|1,1,0.9197079343835813
seq_1658|1,1,0.9729375444140183
seq_986|1,1,0.9771812255709471
seq_1420|1,1,0.9488253793489471
seq_2662|1,1,0.9484211322673604
seq_2952|1,1,0.5558737981189713
seq_2550|1,0,0.43542322587225263
seq_753|1,1,0.9238511874923834
seq_2069|1,1,0.940324186775653
seq_1403|1,1,0.5474001025130987
seq_2520|1,1,0.9641580304734837
seq_2901|1,1,0.9544614467038236
seq_1610|1,1,0.9428869216066421
seq_760|1,1,0.9776715593649783
seq_1482|1,1,0.9874787184949093
seq_2251|1,1,0.9015064456814089
seq_306|1,1,0.7428498817558112
seq_2565|1,1,0.9649419544831906
seq_878|1,1,0.9573123727227173
seq_1709|1,1,0.9815442975134124
seq_1775|1,1,0.9207428504481506
seq_1645|1,1,0.9654491947545336
seq_772|1,1,0.9787439562463051
seq_1036|1,1,0.9767123924879128
seq_642|1,1,0.9629331059630575
seq_2485|1,1,0.9978693353614794
seq_2196|1,1,0.9659335655756951
seq_796|1,1,0.8959546812533723
seq_2618|1,1,0.9889248687391577
seq_153|1,1,0.7455934495043525
seq_1429|1,1,0.9917122345907088
seq_2871|1,1,0.6803401630396316
seq_2275|1,1,0.9906620424425128
seq_2932|1,1,0.9588932994968297
seq_2325|1,1,0.9809685896104161
seq_336|1,1,0.9953103413690885
seq_1457|1,1,0.7657105069405922
seq_2158|1,1,0.9928112218970221
seq_5|1,1,0.9818137916882077
seq_548|1,1,0.9045778977432636
seq_601|1,1,0.9305798318465901
seq_183|1,1,0.9580077332559523
seq_1417|1,1,0.9425374590733139
seq_2371|1,1,0.991566735000439
seq_2276|1,1,0.9559219024761737
seq_1866|1,1,0.9815776637709771
seq_1616|1,1,0.9872172181458702
seq_2535|1,1,0.8703380000299155
seq_2497|1,1,0.955230110827611
seq_794|1,1,0.9136646825900844
seq_2726|1,1,0.9633567381766794
seq_2811|1,0,0.45375652966962177
seq_967|1,1,0.8316366513209703
seq_2859|1,1,0.7365770150730923
seq_874|1,1,0.9825480727529015
seq_1164|1,1,0.9747874616783166
seq_213|1,1,0.9925886267570655
seq_2776|1,1,0.9854311137615898
seq_1166|1,1,0.9725375312164916
seq_1398|1,1,0.9659384213586786
seq_885|1,1,0.8241781981387284
seq_1208|1,1,0.9437168309845524
seq_2747|1,1,0.9242581789971095
seq_579|1,1,0.9478263539198211
seq_30|1,1,0.9321031718000764
seq_727|1,1,0.9331880552132444
seq_2943|1,1,0.9229851902641044
seq_1342|1,1,0.989868522498513
seq_1230|1,1,0.9684832198130967
seq_168|1,1,0.9605891197514624
seq_2129|1,1,0.9853506125238356
seq_2036|1,1,0.9277722482799425
seq_1884|1,1,0.983355377544459
seq_2853|1,1,0.9188922356191428
seq_1870|1,1,0.9530856319606437
seq_2930|1,1,0.9141781953274459
seq_846|1,1,0.988501655676302
seq_2477|1,1,0.8989303685756247
seq_1769|1,1,0.9342207593330746
seq_2779|1,1,0.9646893591283431
seq_923|1,1,0.9512883318319115
seq_2903|1,1,0.6497102010022795
seq_863|1,1,0.916438515969616
seq_445|1,1,0.9950302202325503
seq_709|1,1,0.7129662255417938
seq_2757|1,1,0.8757906561209228
seq_2229|1,1,0.8263452889347833
seq_2057|1,0,0.27153840186306244
seq_483|1,1,0.8991632510406202
seq_2409|1,1,0.9844863540446058
seq_257|1,1,0.9847077396184204
seq_880|1,1,0.8621414955430183
seq_1471|1,1,0.9651654880296088
seq_1436|1,1,0.9976869429481547
seq_2416|1,0,0.4925361324091663
seq_2793|1,1,0.6983367852265903
seq_493|1,1,0.9612139051350277
seq_499|1,1,0.9311500011019032
seq_2330|1,1,0.9556339835714504
seq_2241|1,1,0.98966451142262
seq_267|1,1,0.9431986575756396
seq_856|1,1,0.9472582850880357
seq_2883|1,1,0.9911964080062071
seq_385|1,1,0.9311726800632504
seq_417|1,1,0.6040330583897615
seq_2810|1,1,0.9624627207955073
seq_940|1,1,0.9928955762969812
seq_474|1,1,0.9371043452219621
seq_1290|1,1,0.9769697599789455
seq_2755|1,1,0.8292749941185004
seq_989|1,1,0.9387610476378933
seq_2082|1,1,0.908196849159305
seq_2245|1,0,0.18051411605866077
seq_1853|1,1,0.6992360432834294
seq_84|1,1,0.9379144447345704
seq_51|1,1,0.8807438863837873
seq_1886|1,0,0.3834955661637125
seq_1501|1,1,0.9901676952181655
seq_227|1,1,0.9931115927871237
seq_1716|1,1,0.9903743471547726
seq_613|1,1,0.9801307849285069
seq_541|1,1,0.8952516517609657
seq_1567|1,1,0.9908653527668058
seq_916|1,1,0.9605118176602961
seq_2059|1,1,0.9941884160884811
seq_2044|1,1,0.7229271428128089
seq_159|1,1,0.9617396946015605
seq_984|1,1,0.9001588213113395
seq_1104|1,1,0.9640244260961127
seq_2772|1,1,0.9731009860145964
seq_2355|1,1,0.8237982514473811
seq_1362|1,1,0.5603294606666065
seq_457|1,1,0.7917628344063953
seq_2329|1,1,0.8767146591177905
seq_2003|1,1,0.9402415619417503
seq_2110|1,1,0.9617114429293222
seq_2030|1,1,0.8989425145098628
seq_381|1,1,0.8690459907505456
seq_138|1,1,0.9920636964373059
seq_830|1,1,0.9445353452404279
seq_2377|1,1,0.8131649426756423
seq_789|1,1,0.967047366844538
seq_1835|1,1,0.9438440218729501
seq_1090|1,1,0.9612334007931252
seq_1902|1,1,0.9864488018839268
seq_662|1,1,0.9857607363574523
seq_2856|1,1,0.9047236198776893
seq_549|1,1,0.9502901620353004
seq_1506|1,1,0.9036045977412327
seq_776|1,1,0.874682331165384
seq_2865|1,1,0.9712953526839446
seq_2398|1,1,0.9709608820240064
seq_1307|1,1,0.9599611945613935
seq_1989|1,1,0.9168483863506264
seq_2628|1,1,0.9741821981082902
seq_2299|1,1,0.9850946336382947
seq_298|1,1,0.9845430941139997
seq_1796|1,1,0.9055063045948246
seq_742|1,1,0.8964716438569665
seq_2775|1,1,0.8813933603145361
seq_117|1,1,0.9828220638261609
seq_836|1,1,0.9501395717778438
seq_150|1,1,0.8333640287267717
seq_656|1,1,0.965706097077003
seq_164|1,1,0.9745769633976679
seq_2944|1,1,0.9871433921132429
seq_466|1,1,0.9324979401367487
seq_2265|1,1,0.8732815875663673
seq_624|1,1,0.9756394619980422
seq_180|1,1,0.895585039858331
seq_2792|1,1,0.9431389505135791
